1 0.7
2 1.0
3 1.0
4 1.0
101 1.0
102 0.0
103 0.0
104 1.0
1001 0.7666666666666667
1002 0.5666666666666667
1003 0.7
1004 0.9666666666666667
50 1.0
150 0.8666666666666667
1050 0.6
