1.27753e+14, 25031146, 94105, 98,15456, 4, 1
1.27753e+14, 25031149, 94105, 98,15456, 4, 1
1.27754e+14, 25031156, 94105, 98,15456, 4, 1
1.27755e+14, 25031957, 94105, 98,15456, 4, 1
1.27755e+14, 25031958, 94105, 98,15456, 4, 1
1.27755e+14, 25031959, 94105, 98,15456, 4, 1
1.27755e+14, 25031960, 94105, 98,15456, 4, 1
1.27755e+14, 25031961, 94105, 98,15456, 4, 1
1.27755e+14, 25031962, 94105, 98,15456, 4, 1
1.27757e+14, 25032048, 94105, 98,15456, 4, 1
1.2776e+14, 25031314, 94105, 98,15456, 4, 1
1.27799e+14, 25033298, 94105, 98,15456, 4, 1
1.27799e+14, 25033299, 94105, 98,15456, 4, 1
1.27799e+14, 25033300, 94105, 98,15456, 4, 1
1.27799e+14, 25033301, 94105, 98,15456, 4, 1
1.2779e+14, 25032805, 94105, 98,15456, 4, 1
1.2779e+14, 25033582, 94105, 98,15456, 4, 1
1.277e+14, 25029409, 94105, 98,15456, 4, 1
1.27801e+14, 25033327, 94105, 98,15456, 4, 1
1.27801e+14, 25033328, 94105, 98,15456, 4, 1
1.27801e+14, 25033329, 94105, 98,15456, 4, 1
1.27801e+14, 25034115, 94105, 98,15456, 4, 1
1.2782e+14, 25034260, 94105, 98,15456, 4, 1
1.27893e+14, 25037666, 94105, 98,15456, 4, 1
1.278e+14, 25033302, 94105, 98,15456, 4, 1
1.278e+14, 25033303, 94105, 98,15456, 4, 1
1.278e+14, 25033305, 94105, 98,15456, 4, 1
1.278e+14, 25033306, 94105, 98,15456, 4, 1
1.27947e+14, 25040188, 94105, 98,15456, 4, 1
1.2795e+14, 25041005, 94105, 98,15456, 4, 1
1.28026e+14, 25043841, 94105, 98,15456, 4, 1
1.28026e+14, 25043842, 94105, 98,15456, 4, 1
1.28026e+14, 25043847, 94105, 98,15456, 4, 1
1.28028e+14, 25044658, 94105, 98,15456, 4, 1
1.28071e+14, 25046647, 94105, 98,15456, 4, 1
1.28074e+14, 25045845, 94105, 98,15456, 4, 1
1.28074e+14, 25045850, 94105, 98,15456, 4, 1
1.28119e+14, 25048172, 94105, 95,15456, 4, 1
1.28121e+14, 25048986, 94105, 95,15456, 4, 1
1.28121e+14, 25048987, 94105, 95,15456, 4, 1
1.28135e+14, 25049611, 94105, 98,15456, 4, 1
1.28167e+14, 25051093, 94105, 98,15456, 4, 1
1.28176e+14, 25050796, 94105, 98,15456, 4, 1
1.28176e+14, 25050797, 94105, 98,15456, 4, 1
1.28176e+14, 25050798, 94105, 98,15456, 4, 1
1.28176e+14, 25050799, 94105, 98,15456, 4, 1
1.28176e+14, 25050800, 94105, 98,15456, 4, 1
1.28176e+14, 25050802, 94105, 98,15456, 4, 1
1.28176e+14, 25050804, 94105, 98,15456, 4, 1
1.28177e+14, 25050811, 94105, 98,15456, 4, 1
1.28177e+14, 25050815, 94105, 98,15456, 4, 1
1.28177e+14, 25050818, 94105, 98,15456, 4, 1
1.28177e+14, 25050819, 94105, 98,15456, 4, 1
1.28177e+14, 25050821, 94105, 98,15456, 4, 1
1.28177e+14, 25050824, 94105, 98,15456, 4, 1
1.28178e+14, 25050830, 94105, 98,15456, 4, 1
1.28178e+14, 25050833, 94105, 98,15456, 4, 1
1.28178e+14, 25050836, 94105, 98,15456, 4, 1
1.28178e+14, 25050839, 94105, 98,15456, 4, 1
1.28178e+14, 25051616, 94105, 98,15456, 4, 1
1.28178e+14, 25051619, 94105, 98,15456, 4, 1
1.28178e+14, 25051625, 94105, 98,15456, 4, 1
1.28179e+14, 25050842, 94105, 98,15456, 4, 1
1.28179e+14, 25050850, 94105, 98,15456, 4, 1
1.28179e+14, 25050853, 94105, 98,15456, 4, 1
1.28206e+14, 25052213, 94105, 98,15456, 4, 1
1.28215e+14, 25052603, 94105, 98,15456, 4, 1
1.28217e+14, 25053420, 94105, 98,15456, 4, 1
1.2826e+14, 25050747, 94105, 98,15456, 4, 0
1.28278e+14, 25055554, 94105, 98,15456, 4, 1
1.28278e+14, 25055557, 94105, 98,15456, 4, 1
1.2828e+14, 25056371, 94105, 98,15456, 4, 1
1.2828e+14, 25056374, 94105, 98,15456, 4, 1
1.28343e+14, 25058583, 94105, 98,15456, 4, 1
1.28477e+14, 25064823, 94105, 98,15456, 4, 1
1.28479e+14, 25065640, 94105, 98,15456, 4, 1
1.28532e+14, 25067345, 94105, 98,15456, 4, 1
1.28532e+14, 25067346, 94105, 98,15456, 4, 1
1.28532e+14, 25067347, 94105, 98,15456, 4, 1
1.28532e+14, 25067349, 94105, 98,15456, 4, 1
1.28532e+14, 25067350, 94105, 98,15456, 4, 1
1.28532e+14, 25067352, 94105, 98,15456, 4, 1
1.28532e+14, 25067353, 94105, 98,15456, 4, 1
1.28532e+14, 25067354, 94105, 98,15456, 4, 1
1.28533e+14, 25067358, 94105, 98,15456, 4, 1
1.28534e+14, 25068162, 94105, 98,15456, 4, 1
1.28536e+14, 25067485, 94105, 98,15456, 4, 1
1.28557e+14, 25067500, 94105, 98,15456, 4, 0
1.28597e+14, 25070387, 94105, 98,15456, 4, 1
1.28599e+14, 25071205, 94105, 98,15456, 4, 1
1.28799e+14, 25080512, 94105, 98,15456, 4, 1
1.28866e+14, 25083619, 94105, 98,15456, 4, 1
1.28871e+14, 25083102, 94105, 98,15456, 4, 1
1.28871e+14, 25083111, 94105, 98,15456, 4, 1
1.28873e+14, 25083918, 94105, 98,15456, 4, 1
1.28886e+14, 25083143, 94105, 98,15456, 4, 1
1.29258e+14, 25101120, 94105, 98,15456, 4, 1
1.2926e+14, 25101936, 94105, 98,15456, 4, 1
1.29292e+14, 25102676, 94105, 98,15456, 4, 1
1.29292e+14, 25102678, 94105, 98,15456, 4, 1
1.29293e+14, 25102681, 94105, 98,15456, 4, 1
1.29294e+14, 25103483, 94105, 98,15456, 4, 1
1.29371e+14, 25106359, 94105, 98,15456, 4, 1
1.29371e+14, 25106363, 94105, 98,15456, 4, 1
1.29372e+14, 25106371, 94105, 98,15456, 4, 1
1.29372e+14, 25106375, 94105, 98,15456, 4, 1
1.29373e+14, 25107175, 94105, 98,15456, 4, 1
1.29373e+14, 25107176, 94105, 98,15456, 4, 1
1.29374e+14, 25106395, 94105, 98,15456, 4, 1
1.29377e+14, 25106443, 94105, 98,15456, 4, 1
1.29377e+14, 25107344, 94105, 98,15456, 4, 1
1.29378e+14, 25107382, 94105, 98,15456, 4, 1
1.29379e+14, 25106486, 94105, 98,15456, 4, 1
1.29561e+14, 25115172, 94105, 98,15456, 4, 1
1.29563e+14, 25115989, 94105, 98,15456, 4, 1
1.29573e+14, 25116470, 94105, 98,15456, 4, 1
1.29613e+14, 25118303, 94105, 98,15456, 4, 1
1.29632e+14, 25118500, 94105, 98,15456, 4, 1
1.29725e+14, 25122808, 94105, 98,15456, 4, 1
1.29727e+14, 25123620, 94105, 98,15456, 4, 1
1.29775e+14, 25125831, 94105, 98,15456, 4, 1
1.29826e+14, 25127456, 94105, 98,15456, 4, 1
1.29886e+14, 25130265, 94105, 98,15456, 4, 1
1.29888e+14, 25131082, 94105, 98,15456, 4, 1
1.30082e+14, 25140091, 94105, 98,15456, 4, 1
1.30088e+14, 25139664, 94105, 98,15456, 4, 1
1.30088e+14, 25139665, 94105, 98,15456, 4, 1
1.30088e+14, 25139667, 94105, 98,15456, 4, 1
1.30089e+14, 25139669, 94105, 98,15456, 4, 1
1.30089e+14, 25139671, 94105, 98,15456, 4, 1
1.30089e+14, 25139672, 94105, 98,15456, 4, 1
1.30089e+14, 25139683, 94105, 98,15456, 4, 1
1.30093e+14, 25139676, 94105, 98,15456, 4, 1
1.30093e+14, 25139873, 94105, 98,15456, 4, 1
1.30094e+14, 25139884, 94105, 98,15456, 4, 1
1.30095e+14, 25140682, 94105, 98,15456, 4, 1
1.30099e+14, 25139834, 94105, 98,15456, 4, 1
1.3009e+14, 25139683, 94105, 98,15456, 4, 1
1.3009e+14, 25139693, 94105, 98,15456, 4, 1
1.3009e+14, 25139694, 94105, 98,15456, 4, 1
1.3009e+14, 25139697, 94105, 98,15456, 4, 1
1.3009e+14, 25140481, 94105, 98,15456, 4, 1
1.30133e+14, 25141731, 94105, 98,15456, 4, 1
1.30198e+14, 25144752, 94105, 98,15456, 4, 1
1.30198e+14, 25144760, 94105, 98,15456, 4, 1
1.30199e+14, 25144771, 94105, 98,15456, 4, 1
1.30206e+14, 25144878, 94105, 98,15456, 4, 1
1.30304e+14, 25150400, 94105, 98,15456, 4, 1
1.30403e+14, 25155001, 94105, 98,15456, 4, 1
1.30414e+14, 25154784, 94105, 98,15456, 4, 1
1.30415e+14, 25154806, 94105, 98,15456, 4, 1
1.30416e+14, 25155600, 94105, 98,15456, 4, 1
1.30419e+14, 25155043, 94105, 98,15456, 4, 1
1.30419e+14, 25155044, 94105, 98,15456, 4, 1
1.30421e+14, 25155860, 94105, 98,15456, 4, 1
1.30537e+14, 25160471, 94105, 98,15456, 4, 1
1.30611e+14, 25163891, 94105, 98,15456, 4, 1
1.30611e+14, 25164687, 94105, 98,15456, 4, 1
1.30678e+14, 25167769, 94105, 98,15456, 4, 1
1.30681e+14, 25167039, 94105, 98,15456, 4, 1
1.30842e+14, 25175412, 94105, 98,15456, 4, 1
1.3084e+14, 25174595, 94105, 98,15456, 4, 1
1.31117e+14, 25187428, 94105, 98,15456, 4, 1
1.31153e+14, 25189829, 94105, 98,15456, 4, 1
1.31156e+14, 25189972, 94105, 98,15456, 4, 1
1.3116e+14, 25186038, 94105, 98,15456, 4, 0
1.31311e+14, 25197187, 94105, 98,15456, 4, 1
1.31456e+14, 25203921, 94105, 98,15456, 4, 1
1.31494e+14, 25194293, 94105, 98,15456, 4, 0
1.31499e+14, 25194459, 94105, 98,15456, 4, 0
1.31737e+14, 25216166, 94105, 98,15456, 4, 1
1.31737e+14, 25216947, 94105, 98,15456, 4, 1
1.31785e+14, 25218022, 94105, 98,15456, 4, 1
1.3189e+14, 25223337, 94105, 98,15456, 4, 1
1.32018e+14, 25229242, 94105, 98,15456, 4, 1
1.32019e+14, 25230051, 94105, 98,15456, 4, 1
1.32076e+14, 25231951, 94105, 98,15456, 4, 1
1.32076e+14, 25231952, 94105, 98,15456, 4, 1
1.32076e+14, 25231953, 94105, 98,15456, 4, 1
1.32076e+14, 25231955, 94105, 98,15456, 4, 1
1.32076e+14, 25231957, 94105, 98,15456, 4, 1
1.32076e+14, 25231964, 94105, 98,15456, 4, 0
1.32078e+14, 25231990, 94105, 98,15456, 4, 1
1.32078e+14, 25232768, 94105, 98,15456, 4, 1
1.32078e+14, 25232769, 94105, 98,15456, 4, 1
1.32078e+14, 25232770, 94105, 98,15456, 4, 1
1.32078e+14, 25232771, 94105, 98,15456, 4, 1
1.32078e+14, 25232772, 94105, 98,15456, 4, 1
1.32078e+14, 25232773, 94105, 98,15456, 4, 1
1.32078e+14, 25232781, 94105, 98,15456, 4, 1
1.32081e+14, 25232780, 94105, 98,15456, 4, 1
1.32089e+14, 25232565, 94105, 98,15456, 4, 1
1.32089e+14, 25232566, 94105, 98,15456, 4, 1
1.32089e+14, 25232567, 94105, 98,15456, 4, 1
1.32089e+14, 25232568, 94105, 98,15456, 4, 1
1.32089e+14, 25232569, 94105, 98,15456, 4, 1
1.32089e+14, 25232571, 94105, 98,15456, 4, 1
1.32091e+14, 25233383, 94105, 98,15456, 4, 1
1.32092e+14, 25233393, 94105, 98,15456, 4, 1
1.3209e+14, 25232576, 94105, 98,15456, 4, 1
1.32141e+14, 25234942, 94105, 98,15456, 4, 1
1.32141e+14, 25234948, 94105, 98,15456, 4, 1
1.32142e+14, 25235758, 94105, 98,15456, 4, 1
1.32142e+14, 25235759, 94105, 98,15456, 4, 1
1.32142e+14, 25235760, 94105, 98,15456, 4, 1
1.32143e+14, 25234988, 94105, 98,15456, 4, 1
1.3214e+14, 25234941, 94105, 98,15456, 4, 1
1.3214e+14, 25234942, 94105, 98,15456, 4, 1
1.3214e+14, 25234943, 94105, 98,15456, 4, 1
1.3214e+14, 25234944, 94105, 98,15456, 4, 1
1.32177e+14, 25236670, 94105, 98,15456, 4, 1
1.32177e+14, 25236671, 94105, 98,15456, 4, 1
1.32179e+14, 25237487, 94105, 98,15456, 4, 1
1.32262e+14, 25240612, 94105, 98,15456, 4, 1
1.32265e+14, 25241429, 94105, 98,15456, 4, 1
1.32269e+14, 25240717, 94105, 98,15456, 4, 1
1.32271e+14, 25240745, 94105, 98,15456, 4, 1
1.322e+14, 25238462, 94105, 98,15456, 4, 1
1.32326e+14, 25244286, 94105, 98,15456, 4, 1
1.32369e+14, 25246275, 94105, 98,15456, 4, 1
1.32785e+14, 25265580, 94105, 98,15456, 4, 1
1.32816e+14, 25266310, 94105, 98,15456, 4, 1
1.32818e+14, 25267130, 94105, 98,15456, 4, 1
1.32849e+14, 25267828, 94105, 98,15456, 4, 1
1.32851e+14, 25268635, 94105, 98,15456, 4, 1
1.3304e+14, 25276712, 94105, 98,15456, 4, 1
1.33087e+14, 25278861, 94105, 98,15456, 4, 1
1.33089e+14, 25279673, 94105, 98,15456, 4, 1
1.33312e+14, 25289307, 94105, 98,15456, 4, 1
1.33878e+14, 25316280, 94105, 98,15456, 4, 1
1.33981e+14, 25317083, 94105, 98,15456, 4, 0
1.34158e+14, 25328554, 94105, 98,15456, 4, 0
1.34173e+14, 25329256, 94105, 98,15456, 4, 1
1.34428e+14, 25341099, 94105, 98,15456, 4, 1
1.34431e+14, 25341920, 94105, 98,15456, 4, 1
1.34597e+14, 25348854, 94105, 98,15456, 4, 1
1.34597e+14, 25349638, 94105, 98,15456, 4, 1
1.34623e+14, 25350084, 94105, 98,15456, 4, 1
1.34624e+14, 25350886, 94105, 98,15456, 4, 1
1.34976e+14, 25366462, 94105, 98,15456, 4, 1
1.34978e+14, 25367280, 94105, 98,15456, 4, 1
1.3503e+14, 25368956, 94105, 98,15456, 4, 1
1.35163e+14, 25375846, 94105, 98,15456, 4, 1
1.35866e+14, 25407737, 94105, 98,15456, 4, 1
1.35866e+14, 25407738, 94105, 98,15456, 4, 1
1.35866e+14, 25407740, 94105, 98,15456, 4, 1
1.35866e+14, 25407741, 94105, 98,15456, 4, 1
1.35866e+14, 25407744, 94105, 98,15456, 4, 1
1.35867e+14, 25407759, 94105, 98,15456, 4, 1
1.35868e+14, 25408554, 94105, 98,15456, 4, 1
1.35868e+14, 25408555, 94105, 98,15456, 4, 1
1.35868e+14, 25408556, 94105, 98,15456, 4, 1
1.36013e+14, 25414536, 94105, 98,15456, 4, 1
1.36013e+14, 25414537, 94105, 98,15456, 4, 1
1.36015e+14, 25415354, 94105, 98,15456, 4, 1
1.36201e+14, 17, 165213, 231,23756, 17, 0
1.36201e+14, 17, 165213, 231,23756, 17, 1
1.36442e+14, 25428790, 94105, 98,15456, 4, 0
1.36836e+14, 25452678, 94105, 98,15456, 4, 1
1.36838e+14, 25453495, 94105, 98,15456, 4, 1
1.37031e+14, 25461229, 94105, 98,15456, 4, 1
1.37172e+14, 25467306, 94105, 98,15456, 4, 0
1.37203e+14, 25469672, 94105, 98,15456, 4, 1
1.37205e+14, 25470486, 94105, 98,15456, 4, 1
1.37276e+14, 25473788, 94105, 98,15456, 4, 1
1.37347e+14, 25476364, 94105, 98,15456, 4, 0
1.37347e+14, 25476364, 94105, 98,15456, 4, 1
1.3735e+14, 25477181, 94105, 98,15456, 4, 1
1.37363e+14, 25477092, 94105, 98,15456, 4, 1
1.37363e+14, 25477094, 94105, 98,15456, 4, 1
1.37365e+14, 25477911, 94105, 98,15456, 4, 1
1.37366e+14, 25477140, 94105, 98,15456, 4, 1
1.37517e+14, 25484231, 94105, 98,15456, 4, 1
1.37667e+14, 25491897, 94105, 98,15456, 4, 1
1.37744e+14, 25494733, 94105, 98,15456, 4, 1
1.37745e+14, 25494755, 94105, 98,15456, 4, 1
1.37746e+14, 25495550, 94105, 98,15456, 4, 1
1.37851e+14, 25496369, 94105, 98,15456, 4, 0
1.38315e+14, 25521162, 94105, 98,15456, 4, 0
1.38315e+14, 25521162, 94105, 98,15456, 4, 1
1.38315e+14, 25521166, 94105, 98,15456, 4, 1
1.38315e+14, 25521169, 94105, 98,15456, 4, 1
1.38317e+14, 25521979, 94105, 98,15456, 4, 1
1.3833e+14, 25521808, 94105, 98,15456, 4, 1
1.38527e+14, 25527265, 94105, 98,15456, 4, 0
1.38537e+14, 25531403, 94105, 98,15456, 4, 1
1.38538e+14, 25532210, 94105, 98,15456, 4, 1
1.38669e+14, 25538268, 94105, 95,15456, 4, 1
1.39509e+14, 25576394, 94105, 98,15456, 4, 1
1.39511e+14, 25576438, 94105, 98,15456, 4, 1
1.3951e+14, 25577203, 94105, 98,15456, 4, 1
1.40679e+14, 25628684, 94105, 98,15456, 4, 1
1.40761e+14, 25635066, 94105, 98,15456, 4, 1
1.40764e+14, 25634334, 94105, 98,15456, 4, 1
1.40792e+14, 25634753, 94105, 98,15456, 4, 1
1.40831e+14, 25635362, 94105, 98,15456, 4, 0
1.41123e+14, 25651110, 94105, 98,15456, 4, 1
1.41123e+14, 25651111, 94105, 98,15456, 4, 1
1.41124e+14, 25651112, 94105, 98,15456, 4, 1
1.41124e+14, 25651113, 94105, 98,15456, 4, 1
1.41124e+14, 25651115, 94105, 98,15456, 4, 1
1.41124e+14, 25651117, 94105, 98,15456, 4, 1
1.41124e+14, 25651119, 94105, 98,15456, 4, 1
1.41124e+14, 25651121, 94105, 98,15456, 4, 1
1.41125e+14, 25651127, 94105, 98,15456, 4, 1
1.41125e+14, 25651136, 94105, 98,15456, 4, 1
1.41125e+14, 25651137, 94105, 98,15456, 4, 1
1.41126e+14, 25651155, 94105, 98,15456, 4, 1
1.41126e+14, 25651927, 94105, 98,15456, 4, 1
1.41126e+14, 25651928, 94105, 98,15456, 4, 1
1.41126e+14, 25651929, 94105, 98,15456, 4, 1
1.41126e+14, 25651930, 94105, 98,15456, 4, 1
1.41126e+14, 25651931, 94105, 98,15456, 4, 1
1.41126e+14, 25651932, 94105, 98,15456, 4, 1
1.41127e+14, 25651165, 94105, 98,15456, 4, 1
1.41141e+14, 25651387, 94105, 98,15456, 4, 1
1.41243e+14, 25657361, 94105, 98,15456, 4, 1
1.41333e+14, 25643081, 94105, 98,15456, 4, 0
1.41435e+14, 25665527, 94105, 98,15456, 4, 1
1.41437e+14, 25666344, 94105, 98,15456, 4, 1
1.41653e+14, 25675586, 94105, 98,15456, 4, 1
1.41655e+14, 25675609, 94105, 98,15456, 4, 1
1.41655e+14, 25676393, 94105, 98,15456, 4, 1
1.41655e+14, 25676396, 94105, 98,15456, 4, 1
1.41655e+14, 25676399, 94105, 98,15456, 4, 1
1.4166e+14, 25675696, 94105, 98,15456, 4, 1
1.41675e+14, 25675926, 94105, 98,15456, 4, 1
1.41689e+14, 25676140, 94105, 98,15456, 4, 1
1.41713e+14, 25676502, 94105, 98,15456, 4, 1
1.41816e+14, 25678086, 94105, 98,15456, 4, 0
1.42038e+14, 3, 94105, 98,15456, 4, 1
1.42075e+14, 3, 94105, 98,15456, 4, 0
1.42138e+14, 3, 94105, 98,15456, 4, 0
1.42156e+14, 25683318, 94105, 98,15456, 4, 0
1.42213e+14, 25697734, 94105, 95,15456, 4, 0
1.4221e+14, 25684152, 94105, 98,15456, 4, 0
1.42226e+14, 3, 94105, 98,15456, 4, 0
1.42263e+14, 25704525, 94105, 98,15456, 4, 1
1.42301e+14, 25705521, 94105, 98,15456, 4, 1
1.42321e+14, 25704578, 94105, 98,15456, 4, 1
1.4237e+14, 25699929, 94105, 95,15456, 4, 0
1.42408e+14, 25670859, 94105, 98,15456, 4, 0
1.42499e+14, 3, 94105, 98,15456, 4, 0
1.42826e+14, 25729812, 94105, 95,15456, 4, 1
1.42828e+14, 25730629, 94105, 95,15456, 4, 1
1.43007e+14, 25738184, 94105, 98,15456, 4, 1
1.43009e+14, 25739001, 94105, 98,15456, 4, 1
1.43009e+14, 25739002, 94105, 98,15456, 4, 1
1.4301e+14, 25738221, 94105, 98,15456, 4, 1
1.43034e+14, 25738592, 94105, 98,15456, 4, 1
